Statistic, Task, 0 min, 10 min, 20 min, 30 min, 40 min, 50 min, 60 min, 70 min, 80 min, 90 min, 100 min, 110 min, 120 min, 130 min, 140 min, 150 min, 160 min, 170 min, 180 min, 190 min, 200 min, 210 min, 220 min, 230 min, 240 min, 250 min, 260 min, 270 min, 280 min, 290 min, 300 min, 310 min, 320 min, 330 min, 340 min, 350 min, 360 min, 370 min, 380 min, 390 min, 400 min, 410 min, 420 min, 430 min, 440 min, 450 min, 460 min, 470 min,
Service Time, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 1, 0, 0, 0, 0, 0.0233395, 0, 0, 0.0356141, 0.0589017, 0.163876, 0.175821, 0.20807, 0.10892, 0.127443, 0.0688361, 0.1, 0.1, 0.0713205, 0, 0, 0, 0, 0, 0.0627449, 0.0923201, 0.026477, 0.00175812, 0, 0, 0, 0.0531973, 0.183896, 0.1, 0.112001, 0.1, 0.0652466, 0, 0, 0.0808597, 0.0187299, 0.0381717, 0.0333279, 0.1, 0.168244, 0.116818, 0.110105, 0.101228, 0
, , 0, 0, 0, 0, 0.233395, 0, 0, 0.356141, 0.413719, 1.13434, 1.24883, 1.40821, 1.00307, 0.899949, 0.395833, 1, 1, 0.713205, 0, 0, 0, 0, 0, 0.447883, 0.856273, 0.26477, 0.0175812, 0, 0, 0, 0.397879, 1.29881, 1, 1.00597, 1, 0.652466, 0, 0, 0.808597, 0.139099, 0.306021, 0.305897, 1, 1.19422, 1.01237, 1.00159, 0.665857, 0
, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 5, 0.0419121, 0.0448292, 0.0209999, 0.0525904, 0.0526898, 0.0691065, 0.0493509, 0.0595864, 0.0650982, 0.0466951, 0.048278, 0.0667362, 0.0366177, 0.0590836, 0.0574875, 0.0509364, 0.0413815, 0.0193713, 0.0478949, 0.0784712, 0.0390004, 0.0483711, 0.0381908, 0.0423476, 0.0646515, 0.0466335, 0.0582886, 0.0650992, 0.0666696, 0.0760529, 0.058559, 0.0394418, 0.0548941, 0.0500336, 0.0551251, 0.0375574, 0.0641174, 0.0802014, 0.0606522, 0.0735422, 0.0307941, 0.073552, 0.0384274, 0.0378653, 0.0603079, 0.0756088, 0.0991119, 0.111666
, , 0.143798, 0.118604, 0.0803258, 0.133276, 0.159457, 0.163052, 0.140572, 0.125707, 0.153124, 0.119803, 0.139829, 0.199894, 0.126477, 0.137348, 0.136046, 0.127049, 0.114792, 0.0714824, 0.139455, 0.163083, 0.119812, 0.121667, 0.111359, 0.126077, 0.192393, 0.123454, 0.132297, 0.171427, 0.166398, 0.17797, 0.131083, 0.10868, 0.131972, 0.127519, 0.131336, 0.106272, 0.149652, 0.169013, 0.143679, 0.160303, 0.0969787, 0.160438, 0.116666, 0.110067, 0.161024, 0.149789, 0.198519, 0.222876
, 6, 0.0294615, 0.0357682, 0.0423145, 0.022245, 0.0199776, 0.0136913, 0.02796, 0.0232584, 0.00868713, 0.0106689, 0.0135853, 0.0221965, 0.0176027, 0.0312018, 0.0255939, 0.0106735, 0.0237997, 0.0210655, 0.0129016, 0.020946, 0.0218567, 0.0337206, 0.0239183, 0.0166763, 0.0172156, 0.0190715, 0.0233579, 0.0300018, 0.00799591, 0.026022, 0.0157843, 0.0273453, 0.0388989, 0.0165482, 0.0437906, 0.0186008, 0.0234552, 0.0208551, 0.00933075, 0.039697, 0.026105, 0.0135519, 0.0363086, 0.0292877, 0.0213794, 0.00086731, 0, 0
, , 0.0636747, 0.0918599, 0.108458, 0.0745134, 0.0633372, 0.0428187, 0.0848273, 0.0815179, 0.0330415, 0.0385979, 0.0440485, 0.0622569, 0.063215, 0.0967246, 0.0776283, 0.0485946, 0.0879974, 0.0648191, 0.0473366, 0.0585559, 0.0734189, 0.100077, 0.0783266, 0.0496297, 0.0679996, 0.0587041, 0.119028, 0.102425, 0.0303922, 0.0929828, 0.0697078, 0.0669886, 0.113224, 0.0525156, 0.130541, 0.0701313, 0.0777899, 0.0597565, 0.0344025, 0.122144, 0.0870402, 0.0570945, 0.109897, 0.0847274, 0.0634585, 0.0086731, 0, 0
, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 8, 0.0287585, 0.0377543, 0.0393267, 0.0455805, 0.0534904, 0.026841, 0.0195491, 0.0386985, 0.0157688, 0.0511518, 0.0411552, 0.0248758, 0.0480302, 0.0333028, 0.0475781, 0.0250533, 0.0410895, 0.0311224, 0.0538304, 0.0164787, 0.0211803, 0.0287393, 0.0293936, 0.0317982, 0.0314398, 0.0520306, 0.0390509, 0.0253137, 0.0120966, 0.0262192, 0.0418207, 0.0285828, 0.039956, 0.0258682, 0.0164887, 0.0350351, 0.0239987, 0.0425708, 0.0454858, 0.0279626, 0.0111133, 0.0150516, 0.0301581, 0.025347, 0.0606665, 0.0529953, 0.0531836, 0.024227
, , 0.115133, 0.153384, 0.129816, 0.214716, 0.190995, 0.149699, 0.0778846, 0.135257, 0.0797699, 0.164872, 0.18822, 0.112822, 0.181124, 0.103449, 0.17006, 0.131133, 0.1597, 0.138429, 0.18705, 0.0752771, 0.108098, 0.0907519, 0.142726, 0.122878, 0.0986417, 0.165833, 0.144112, 0.132343, 0.0552526, 0.119012, 0.181356, 0.107822, 0.125949, 0.101043, 0.080811, 0.142193, 0.129261, 0.129776, 0.177578, 0.103201, 0.0510083, 0.0860278, 0.100217, 0.102521, 0.222828, 0.226252, 0.196175, 0.0999665
,Sum, 0.100132, 0.118352, 0.102641, 0.120416, 0.149497, 0.109639, 0.09686, 0.157157, 0.148456, 0.272392, 0.278839, 0.321879, 0.21117, 0.251031, 0.199496, 0.186663, 0.206271, 0.14288, 0.114627, 0.115896, 0.0820374, 0.110831, 0.0915027, 0.153567, 0.205627, 0.144213, 0.122455, 0.120415, 0.0867621, 0.128294, 0.169361, 0.279265, 0.233749, 0.204451, 0.215404, 0.15644, 0.111571, 0.143627, 0.196328, 0.159932, 0.106184, 0.135483, 0.204894, 0.260744, 0.259172, 0.239577, 0.253524, 0.135893
, , 0.195453, 0.203065, 0.188052, 0.263925, 0.363446, 0.220585, 0.20545, 0.40128, 0.447173, 1.13789, 1.25845, 1.41191, 1.01899, 0.905136, 0.516548, 1.00794, 1.00993, 0.723938, 0.236341, 0.195578, 0.183272, 0.185434, 0.195987, 0.473934, 0.871448, 0.334581, 0.220716, 0.233188, 0.180555, 0.248585, 0.445635, 1.29834, 1.00815, 1.01453, 1.00754, 0.672226, 0.216637, 0.21081, 0.84292, 0.286319, 0.33693, 0.374534, 1.0066, 1.19291, 1.03575, 1.02184, 0.701395, 0.233756
Wait Time, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 5, 0.00242611, 0, 0, 0, 0.00257767, 0.00157745, 0, 0, 0, 0, 0, 0.00241592, 0, 0, 0, 0, 0, 0, 0.00115936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00865539, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0.0242611, 0, 0, 0, 0.0231782, 0.0157745, 0, 0, 0, 0, 0, 0.0241592, 0, 0, 0, 0, 0, 0, 0.0115936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.086554, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 6, 0, 0.000235796, 0, 0, 0.00349987, 0, 0, 0.00318489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00262482, 0, 0.00422714, 0, 0, 0, 0, 0.00156189, 0.000455017, 0.00306183, 0, 0.00162292, 0, 0, 0, 0, 0, 0, 0, 0.0169238, 0.00154968, 0, 0.00390686, 0, 0, 0
, , 0, 0.00235796, 0, 0, 0.0349987, 0, 0, 0.0318489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0262482, 0, 0.0422714, 0, 0, 0, 0, 0.0156189, 0.00455017, 0.0215919, 0, 0.0162292, 0, 0, 0, 0, 0, 0, 0, 0.143748, 0.0154968, 0, 0.0390686, 0, 0, 0
, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00271454, 0, 0, 0, 0, 0.00117889, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0271454, 0, 0, 0, 0, 0.0117889, 0, 0, 0, 0, 0, 0, 0, 0, 0
,Sum, 0.00242611, 0.000235796, 0, 0, 0.00607754, 0.00157745, 0, 0.00318489, 0, 0, 0, 0.00241592, 0, 0, 0, 0, 0, 0, 0.00115936, 0, 0, 0, 0.00262482, 0, 0.00422714, 0, 0, 0, 0, 0.00156189, 0.000455017, 0.00306183, 0, 0.00433746, 0, 0, 0, 0, 0.00983429, 0, 0, 0.0169238, 0.00154968, 0, 0.00390686, 0, 0, 0
, , 0.0242611, 0.00235796, 0, 0, 0.0580796, 0.0157745, 0, 0.0318489, 0, 0, 0, 0.0241592, 0, 0, 0, 0, 0, 0, 0.0115936, 0, 0, 0, 0.0262482, 0, 0.0422714, 0, 0, 0, 0, 0.0156189, 0.00455017, 0.0215919, 0, 0.0314859, 0, 0, 0, 0, 0.0983429, 0, 0, 0.143748, 0.0154968, 0, 0.0390686, 0, 0, 0
Number In, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 1, 0, 0, 0, 0, 0.01, 0, 0, 0.01, 0.03, 0.01, 0.01, 0.01, 0, 0.01, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0.02, 0.01, 0.01, 0.01, 0, 0, 0, 0.02, 0.01, 0, 0.01, 0, 0, 0, 0, 0.01, 0.01, 0.02, 0.01, 0, 0.01, 0.01, 0.02, 0.02, 0
, , 0, 0, 0, 0, 0.1, 0, 0, 0.1, 0.171447, 0.1, 0.1, 0.1, 0, 0.1, 0.140705, 0, 0, 0, 0, 0, 0, 0, 0, 0.140705, 0.1, 0.1, 0.1, 0, 0, 0, 0.140705, 0.1, 0, 0.1, 0, 0, 0, 0, 0.1, 0.1, 0.140705, 0.1, 0, 0.1, 0.1, 0.140705, 0.140705, 0
, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
